,Country,Gender,Demographics Response,Question,Value
8229,Myanmar,M,No education,... if she refuses to have sex with him,9.5
8230,Myanmar,M,Primary,... if she refuses to have sex with him,9.9
8231,Myanmar,M,Secondary,... if she refuses to have sex with him,11.1
8298,Namibia,F,Higher,... for at least one specific reason,9.8
8299,Namibia,F,No education,... for at least one specific reason,43.5
8300,Namibia,F,Primary,... for at least one specific reason,40.2
8301,Namibia,F,Secondary,... for at least one specific reason,26.4
8302,Namibia,F,Higher,... if she argues with him,2.9
8303,Namibia,F,No education,... if she argues with him,23.2
8304,Namibia,F,Primary,... if she argues with him,19.9
8305,Namibia,F,Secondary,... if she argues with him,9.6
8306,Namibia,F,Higher,... if she burns the food,1.4
8307,Namibia,F,No education,... if she burns the food,20.3
8308,Namibia,F,Primary,... if she burns the food,16.6
8309,Namibia,F,Secondary,... if she burns the food,8.7
8310,Namibia,F,Higher,... if she goes out without telling him,2.6
8311,Namibia,F,No education,... if she goes out without telling him,23.3
8312,Namibia,F,Primary,... if she goes out without telling him,20.4
8313,Namibia,F,Secondary,... if she goes out without telling him,11.6
8314,Namibia,F,Higher,... if she neglects the children,6.1
8315,Namibia,F,No education,... if she neglects the children,29.6
8316,Namibia,F,Primary,... if she neglects the children,27.8
8317,Namibia,F,Secondary,... if she neglects the children,19.0
8318,Namibia,F,Higher,... if she refuses to have sex with him,1.8
8319,Namibia,F,No education,... if she refuses to have sex with him,17.4
8320,Namibia,F,Primary,... if she refuses to have sex with him,14.4
8321,Namibia,F,Secondary,... if she refuses to have sex with him,6.1
8388,Namibia,M,Higher,... for at least one specific reason,12.8
8389,Namibia,M,No education,... for at least one specific reason,21.6
8390,Namibia,M,Primary,... for at least one specific reason,29.5
8391,Namibia,M,Secondary,... for at least one specific reason,20.4
8392,Namibia,M,Higher,... if she argues with him,3.0
8393,Namibia,M,No education,... if she argues with him,11.0
8394,Namibia,M,Primary,... if she argues with him,11.7
8395,Namibia,M,Secondary,... if she argues with him,9.2
8396,Namibia,M,Higher,... if she burns the food,1.0
8397,Namibia,M,No education,... if she burns the food,7.4
8398,Namibia,M,Primary,... if she burns the food,7.7
8399,Namibia,M,Secondary,... if she burns the food,3.6
8400,Namibia,M,Higher,... if she goes out without telling him,5.3
8401,Namibia,M,No education,... if she goes out without telling him,11.9
8402,Namibia,M,Primary,... if she goes out without telling him,13.9
8403,Namibia,M,Secondary,... if she goes out without telling him,8.4
8404,Namibia,M,Higher,... if she neglects the children,8.1
8405,Namibia,M,No education,... if she neglects the children,14.9
8406,Namibia,M,Primary,... if she neglects the children,19.6
8407,Namibia,M,Secondary,... if she neglects the children,13.2
8408,Namibia,M,Higher,... if she refuses to have sex with him,3.0
8409,Namibia,M,No education,... if she refuses to have sex with him,1.1
8410,Namibia,M,Primary,... if she refuses to have sex with him,5.4
8411,Namibia,M,Secondary,... if she refuses to have sex with him,2.1
8478,Nepal,F,Higher,... for at least one specific reason,17.4
8479,Nepal,F,No education,... for at least one specific reason,29.8
8480,Nepal,F,Primary,... for at least one specific reason,32.8
8481,Nepal,F,Secondary,... for at least one specific reason,30.1
8482,Nepal,F,Higher,... if she argues with him,2.6
8483,Nepal,F,No education,... if she argues with him,12.6
8484,Nepal,F,Primary,... if she argues with him,12.1
8485,Nepal,F,Secondary,... if she argues with him,6.4
8486,Nepal,F,Higher,... if she burns the food,1.1
8487,Nepal,F,No education,... if she burns the food,5.6
8488,Nepal,F,Primary,... if she burns the food,4.1
8489,Nepal,F,Secondary,... if she burns the food,1.9
8490,Nepal,F,Higher,... if she goes out without telling him,4.6
8491,Nepal,F,No education,... if she goes out without telling him,15.1
8492,Nepal,F,Primary,... if she goes out without telling him,13.8
8493,Nepal,F,Secondary,... if she goes out without telling him,10.5
8494,Nepal,F,Higher,... if she neglects the children,15.3
8495,Nepal,F,No education,... if she neglects the children,25.1
8496,Nepal,F,Primary,... if she neglects the children,26.8
8497,Nepal,F,Secondary,... if she neglects the children,26.4
8498,Nepal,F,Higher,... if she refuses to have sex with him,0.8
8499,Nepal,F,No education,... if she refuses to have sex with him,4.6
8500,Nepal,F,Primary,... if she refuses to have sex with him,4.3
8501,Nepal,F,Secondary,... if she refuses to have sex with him,1.8
8568,Nepal,M,Higher,... for at least one specific reason,10.8
8569,Nepal,M,No education,... for at least one specific reason,28.2
8570,Nepal,M,Primary,... for at least one specific reason,29.6
8571,Nepal,M,Secondary,... for at least one specific reason,24.7
8572,Nepal,M,Higher,... if she argues with him,3.1
8573,Nepal,M,No education,... if she argues with him,18.1
8574,Nepal,M,Primary,... if she argues with him,11.7
8575,Nepal,M,Secondary,... if she argues with him,8.3
8576,Nepal,M,Higher,... if she burns the food,0.2
8577,Nepal,M,No education,... if she burns the food,3.9
8578,Nepal,M,Primary,... if she burns the food,1.8
8579,Nepal,M,Secondary,... if she burns the food,1.6
8580,Nepal,M,Higher,... if she goes out without telling him,2.9
8581,Nepal,M,No education,... if she goes out without telling him,14.2
8582,Nepal,M,Primary,... if she goes out without telling him,13.3
8583,Nepal,M,Secondary,... if she goes out without telling him,9.9
8584,Nepal,M,Higher,... if she neglects the children,8.1
8585,Nepal,M,No education,... if she neglects the children,24.9
8586,Nepal,M,Primary,... if she neglects the children,22.7
8587,Nepal,M,Secondary,... if she neglects the children,20.4
8588,Nepal,M,Higher,... if she refuses to have sex with him,1.1
8589,Nepal,M,No education,... if she refuses to have sex with him,7.4
8590,Nepal,M,Primary,... if she refuses to have sex with him,5.6
8591,Nepal,M,Secondary,... if she refuses to have sex with him,3.6
8658,Nicaragua,F,Higher,... for at least one specific reason,2.7
8659,Nicaragua,F,No education,... for at least one specific reason,22.6
8660,Nicaragua,F,Primary,... for at least one specific reason,16.7
8661,Nicaragua,F,Secondary,... for at least one specific reason,6.7
8662,Nicaragua,F,Higher,... if she argues with him,0.5
8663,Nicaragua,F,No education,... if she argues with him,9.8
8664,Nicaragua,F,Primary,... if she argues with him,6.0
8665,Nicaragua,F,Secondary,... if she argues with him,1.5
8666,Nicaragua,F,Higher,... if she burns the food,0.7
8667,Nicaragua,F,No education,... if she burns the food,10.2
8668,Nicaragua,F,Primary,... if she burns the food,6.3
8669,Nicaragua,F,Secondary,... if she burns the food,1.4
8670,Nicaragua,F,Higher,... if she goes out without telling him,0.7
8671,Nicaragua,F,No education,... if she goes out without telling him,12.3
8672,Nicaragua,F,Primary,... if she goes out without telling him,8.5
8673,Nicaragua,F,Secondary,... if she goes out without telling him,1.7
8674,Nicaragua,F,Higher,... if she neglects the children,2.3
8675,Nicaragua,F,No education,... if she neglects the children,16.7
8676,Nicaragua,F,Primary,... if she neglects the children,12.4
8677,Nicaragua,F,Secondary,... if she neglects the children,5.3
8678,Nicaragua,F,Higher,... if she refuses to have sex with him,0.5
8679,Nicaragua,F,No education,... if she refuses to have sex with him,6.4
8680,Nicaragua,F,Primary,... if she refuses to have sex with him,3.8
8681,Nicaragua,F,Secondary,... if she refuses to have sex with him,1.0
8748,Nicaragua,M,Higher,... for at least one specific reason,14.9
8749,Nicaragua,M,No education,... for at least one specific reason,14.9
8750,Nicaragua,M,Primary,... for at least one specific reason,14.9
8751,Nicaragua,M,Secondary,... for at least one specific reason,14.9
8752,Nicaragua,M,Higher,... if she argues with him,14.9
8753,Nicaragua,M,No education,... if she argues with him,14.9
8754,Nicaragua,M,Primary,... if she argues with him,14.9
8755,Nicaragua,M,Secondary,... if she argues with him,14.9
8756,Nicaragua,M,Higher,... if she burns the food,14.9
8757,Nicaragua,M,No education,... if she burns the food,14.9
8758,Nicaragua,M,Primary,... if she burns the food,14.9
8759,Nicaragua,M,Secondary,... if she burns the food,14.9
8760,Nicaragua,M,Higher,... if she goes out without telling him,14.9
8761,Nicaragua,M,No education,... if she goes out without telling him,14.9
8762,Nicaragua,M,Primary,... if she goes out without telling him,14.9
8763,Nicaragua,M,Secondary,... if she goes out without telling him,14.9
8764,Nicaragua,M,Higher,... if she neglects the children,14.9
8765,Nicaragua,M,No education,... if she neglects the children,14.9
8766,Nicaragua,M,Primary,... if she neglects the children,14.9
8767,Nicaragua,M,Secondary,... if she neglects the children,14.9
8768,Nicaragua,M,Higher,... if she refuses to have sex with him,14.9
8769,Nicaragua,M,No education,... if she refuses to have sex with him,14.9
8770,Nicaragua,M,Primary,... if she refuses to have sex with him,14.9
8771,Nicaragua,M,Secondary,... if she refuses to have sex with him,14.9
8838,Niger,F,Higher,... for at least one specific reason,17.6
8839,Niger,F,No education,... for at least one specific reason,56.35000000000001
8840,Niger,F,Primary,... for at least one specific reason,56.35000000000001
8841,Niger,F,Secondary,... for at least one specific reason,51.8
8842,Niger,F,Higher,... if she argues with him,7.4
8843,Niger,F,No education,... if she argues with him,51.4
8844,Niger,F,Primary,... if she argues with him,52.8
8845,Niger,F,Secondary,... if she argues with him,39.5
8846,Niger,F,Higher,... if she burns the food,3.8
8847,Niger,F,No education,... if she burns the food,36.0
8848,Niger,F,Primary,... if she burns the food,34.8
8849,Niger,F,Secondary,... if she burns the food,21.6
8850,Niger,F,Higher,... if she goes out without telling him,3.8
8851,Niger,F,No education,... if she goes out without telling him,44.1
8852,Niger,F,Primary,... if she goes out without telling him,43.1
8853,Niger,F,Secondary,... if she goes out without telling him,30.1
8854,Niger,F,Higher,... if she neglects the children,5.6
8855,Niger,F,No education,... if she neglects the children,43.4
8856,Niger,F,Primary,... if she neglects the children,41.0
8857,Niger,F,Secondary,... if she neglects the children,31.4
8858,Niger,F,Higher,... if she refuses to have sex with him,2.1
8859,Niger,F,No education,... if she refuses to have sex with him,51.4
8860,Niger,F,Primary,... if she refuses to have sex with him,52.5
8861,Niger,F,Secondary,... if she refuses to have sex with him,36.8
8928,Niger,M,Higher,... for at least one specific reason,8.0
8929,Niger,M,No education,... for at least one specific reason,24.8
8930,Niger,M,Primary,... for at least one specific reason,34.4
8931,Niger,M,Secondary,... for at least one specific reason,27.5
8932,Niger,M,Higher,... if she argues with him,2.2
8933,Niger,M,No education,... if she argues with him,18.1
8934,Niger,M,Primary,... if she argues with him,25.8
8935,Niger,M,Secondary,... if she argues with him,20.5
8936,Niger,M,Higher,... if she burns the food,4.7
8937,Niger,M,No education,... if she burns the food,8.2
8938,Niger,M,Primary,... if she burns the food,12.7
8939,Niger,M,Secondary,... if she burns the food,8.7
8940,Niger,M,Higher,... if she goes out without telling him,2.9
8941,Niger,M,No education,... if she goes out without telling him,14.7
8942,Niger,M,Primary,... if she goes out without telling him,20.2
8943,Niger,M,Secondary,... if she goes out without telling him,16.3
8944,Niger,M,Higher,... if she neglects the children,5.1
8945,Niger,M,No education,... if she neglects the children,13.6
8946,Niger,M,Primary,... if she neglects the children,20.2
8947,Niger,M,Secondary,... if she neglects the children,18.5
8948,Niger,M,Higher,... if she refuses to have sex with him,0.0
8949,Niger,M,No education,... if she refuses to have sex with him,13.1
8950,Niger,M,Primary,... if she refuses to have sex with him,17.9
8951,Niger,M,Secondary,... if she refuses to have sex with him,13.9
9018,Nigeria,F,Higher,... for at least one specific reason,16.9
9019,Nigeria,F,No education,... for at least one specific reason,41.6
9020,Nigeria,F,Primary,... for at least one specific reason,38.5
9021,Nigeria,F,Secondary,... for at least one specific reason,30.2
9022,Nigeria,F,Higher,... if she argues with him,8.7
9023,Nigeria,F,No education,... if she argues with him,26.3
9024,Nigeria,F,Primary,... if she argues with him,24.8
9025,Nigeria,F,Secondary,... if she argues with him,17.6
9026,Nigeria,F,Higher,... if she burns the food,4.4
9027,Nigeria,F,No education,... if she burns the food,20.2
9028,Nigeria,F,Primary,... if she burns the food,15.7
9029,Nigeria,F,Secondary,... if she burns the food,9.7
9030,Nigeria,F,Higher,... if she goes out without telling him,9.7
9031,Nigeria,F,No education,... if she goes out without telling him,32.7
9032,Nigeria,F,Primary,... if she goes out without telling him,28.1
9033,Nigeria,F,Secondary,... if she goes out without telling him,20.0
9034,Nigeria,F,Higher,... if she neglects the children,11.6
9035,Nigeria,F,No education,... if she neglects the children,28.0
9036,Nigeria,F,Primary,... if she neglects the children,28.7
9037,Nigeria,F,Secondary,... if she neglects the children,22.3
9038,Nigeria,F,Higher,... if she refuses to have sex with him,7.0
9039,Nigeria,F,No education,... if she refuses to have sex with him,27.8
9040,Nigeria,F,Primary,... if she refuses to have sex with him,19.1
